16.8801	-18.7344	-0.850003
19.2934	18.1386	-0.078574
-12.0966	-18.1479	-0.0500025
21.8813	15.8893	0.199997
4.32625	-17.6807	0.449998
-26.657	-24.2665	0.283331
16.5	-15.4092	0.849998
-20.0403	13.822	0.849998
24.0333	20.9972	0.799998
9.43135	12.7252	0.949998
-19.2639	24.7622	1.05
1.54962	27.3893	1.05
3.27432	-14.3825	1.15
14.5453	21.5443	1.15
-27.5015	-22.622	1.48571
22.5602	-15.3099	1.75
19.347	18.2725	1.54285
-6.5745	-30.3577	1.6
-18.9017	22.7007	1.9
-6.00937	-17.1288	2
-4.15945	-15.0524	2.1
12.2614	15.0133	2.1
10.3225	24.3985	2
7.89845	-28.9004	2.3
29.9458	-9.8183	2.35
-13.4605	5.33687	2.4
27.6935	5.63836	2.5
-13.9742	-25.985	2.65
-0.0497854	29.6983	2.85
10.5676	-15.4714	3.1
-27.4001	21.3602	3.3
13.8163	-26.33	3.5
-15.5437	-30.2335	3.25
-10.9669	-27.0192	3.5
5.5783	-23.5011	3.6
11.078	3.59972	3.6
-21.6235	30.331	3.78947
-4.05368	-16.7272	3.8
-15.199	-17.6641	3.85
-30.3522	-9.08903	3.8
-18.9309	22.7912	3.45
4.17513	-0.254352	4.1
-15.4162	8.57326	4.2
-21.0387	-17.0586	4.5
24.4379	5.46535	4.7
16.527	-3.03737	4.8
23.5749	21.9457	4.55
2.70428	-9.19425	5.1
24.3825	14.3192	5.05
-9.12108	-2.12955	5.2
19.7752	21.1716	4.9
-23.039	16.4695	5.29999
-6.8989	-20.6248	5.49999
-23.8797	-0.140763	5.49999
-23.7861	-15.2322	5.49999
7.67333	-1.67474	5.99999
-7.17174	27.4871	6.09999
10.2181	-12.3891	6.19999
-14.326	6.30759	6.29999
30.7892	4.21899	6.29999
0.117371	-20.6317	6.49999
11.284	15.2229	6.49999
3.81708	13.3845	6.59999
-20.0093	23.8207	6.59999
-23.7734	-21.7324	6.44999
-1.70935	-30.6768	6.64999
-21.8084	-12.7661	6.64999
-0.691929	-0.276572	6.79999
13.3706	-15.8349	6.89999
8.20921	13.4118	6.99999
23.0278	9.99374	6.94999
27.5864	-13.2554	7.34499
16.8812	3.50835	7.29999
2.04382	-2.28013	7.44999
1.86255	7.0792	7.44999
2.33175	-5.49532	7.64999
20.526	23.4897	7.49999
0.8565	-3.80463	7.94999
-16.3823	27.9952	8.34999
-15.5489	-7.4186	8.44999
-18.8549	-17.1005	8.54999
8.19629	19.3657	8.64999
-29.4949	-4.49645	8.70526
-0.846545	19.8117	8.75
-12.619	-10.905	9.05
1.05617	27.7932	9.05
-9.04832	25.5801	9.15
-3.89915	-1.50633	9.55
-20.2673	5.5591	9.55
10.4424	24.4485	9.75
-28.0027	3.22178	9.85
-28.3443	5.49627	10.15
-26.4976	1.74504	10.25
24.324	28.4217	10.15
13.9396	4.66858	10.45
30.1959	3.91968	10.65
2.15799	0.482218	10.85
-14.6169	-16.0361	10.95
-29.4601	-12.0367	10.9167
3.57832	-6.44579	10.95
-14.663	7.23664	10.95
-9.76677	-1.72655	11.15
-3.48203	-5.94211	11.25
-14.4985	-5.7424	11.25
-8.3707	-21.7734	11.35
13.9395	-8.2114	11.45
12.2276	-24.1496	11.65
8.94966	25.9359	11.75
19.4083	3.00341	11.85
28.1897	0.371767	11.95
-1.0409	26.2795	11.95
-20.5824	-3.13991	12.15
-8.46447	2.1186	12.15
23.1101	-12.7865	12.25
26.9006	-23.2126	12
-7.95044	14.8934	12.35
11.2696	-16.0584	12.45
-18.3076	-16.8021	12.5
12.8333	27.3788	12.4
-17.6446	-1.64792	12.75
-8.62008	12.1259	12.85
15.3469	-23.2576	13.15
4.77729	20.3736	13.25
25.675	2.00285	13.3
-18.885	20.828	13.35
22.3438	-27.6804	13.45
3.43456	-14.3061	13.55
23.638	10.2529	13.5
-24.1679	-3.01277	13.65
23.4275	13.3772	13.85
15.7651	24.26	13.75
-4.68179	-16.5204	14.25
-0.139604	-20.0598	14.35
-26.665	-13.7657	14.45
-1.72757	-16.1518	14.65
6.10605	7.50637	14.65
3.44612	-27.6576	15.15
19.8336	11.5031	15.1
-26.0672	23.7777	15.15
-30.2001	3.46724	15.25
28.8561	14.9986	15.05
0.000572186	-6.02341	15.85
17.6505	9.94026	16.0736
-1.06644	-28.9473	16.05
6.23367	-17.5415	16.25
2.46317	0.288743	16.35
11.1319	5.59425	16.45
29.2607	29.2677	16.15
-3.98945	-13.8253	16.65
21.6511	16.1527	16.9
16.4947	7.2511	17.05
-10.9708	-15.3167	17.15
11.0027	-16.723	17.35
-11.3447	3.9079	17.35
8.13541	-13.915	17.45
-16.5198	-16.3357	17.75
-9.67154	17.7188	17.85
17.4744	9.94532	17.4786
15.2461	23.7579	18.05
4.99156	23.8683	18.15
-4.6467	27.9141	18.1053
23.4708	28.6297	17.85
24.6583	-17.4333	18.25
-12.2927	24.2121	18.35
8.35805	28.9339	18.3053
30.394	9.69003	18.8
-4.55611	-16.8956	19.05
-16.0067	-29.8126	19
10.9671	-10.4311	19.25
0.0940682	-0.823375	19.25
-27.5445	-17.2642	19.3895
25.1707	21.7522	19.05
-10.1865	13.5406	19.45
13.2108	13.3165	19.65
-4.98911	10.1423	19.85
15.8398	24.8619	19.8
-28.8966	29.45	19.95
6.33481	20.3482	20.05
-23.236	7.894	20.15
-1.221	8.55848	20.15
0.310413	-15.7912	20.25
-19.8459	-11.7952	20.35
-4.01756	-8.55226	20.95
-28.3941	-0.75345	20.95
-20.543	22.2361	20.95
8.67296	-11.9758	21.05
24.4688	-25.8824	21.15
28.4339	21.7131	21.2
23.6096	-4.06606	21.45
25.4811	2.20048	21.55
23.064	-21.5242	21.75
30.39	-21.7778	21.85
25.9517	-29.262	21.8177
-23.6035	-2.20186	22.15
-16.6489	-10.3919	22.25
-8.58372	-1.80487	22.25
17.3306	28.0002	22.1
-15.9226	29.2971	22.35
-15.2028	-29.2308	22.5
-3.7918	-19.349	22.65
30.1778	16.1378	22.7
6.5658	-30.5367	22.8843
-25.0975	-23.0944	22.85
26.8085	-17.0427	22.85
28.2976	-29.983	22.7385
-4.21969	-20.3101	23.1501
0.92693	8.61277	23.3501
11.1836	26.265	23.5501
24.9173	-29.9896	23.7376
-22.9592	17.6672	23.7501
-1.59786	-18.0229	23.9501
23.0216	27.9125	23.8001
-10.6967	-23.6516	24.1501
-6.29988	17.5418	24.2501
24.4802	-1.6858	24.6501
17.0916	-16.4781	24.7501
1.17496	-3.04992	24.7501
8.422	4.53884	24.7501
-20.4323	24.1342	24.7501
-27.6633	28.4827	24.8501
23.0589	10.1174	24.9501
-14.0427	16.4351	25.4501
6.04708	-0.422642	26.1501
-12.0901	7.51262	26.2501
14.6426	9.43862	26.2501
-17.3196	-13.1632	26.7501
29.9856	15.5835	26.4501
-25.5895	-11.4837	26.9501
9.90109	5.68217	26.9501
-9.07535	0.221475	27.1501
16.1928	2.3862	27.3501
21.0015	-26.1949	27.4501
13.7332	-19.4227	27.6501
-28.5112	-29.5819	27.7001
-27.331	-28.619	27.6001
-12.4699	15.316	28.0501
-22.9415	13.1616	28.1501
26.948	28.5132	28.3501
16.3778	-19.9162	28.8501
-14.2966	-19.3247	28.9501
-13.8319	27.9317	29.0501
21.8629	-1.05879	29.3501
-8.14905	-0.846283	29.4501
-5.60276	-1.27465	29.7501
19.1111	15.5825	29.8501
18.9057	24.3718	29.6501
6.11104	7.50926	30.0501
-16.2958	27.5161	30.0501
8.11662	-12.3909	30.2501
-0.951136	13.7339	30.2501
-26.4847	-3.94807	30.2438
8.8651	-21.9063	30.6501
5.60727	29.5489	30.7501
-14.7053	-16.9278	31.1501
-4.71032	-12.8449	31.1501
5.19057	-0.1171	31.1501
3.75347	8.21805	31.3501
-4.85072	9.95278	31.3501
-19.154	-26.1508	31.1501
23.8026	-6.72089	31.6001
29.8607	-0.199129	31.6001
-9.27129	-11.7256	31.9001
-23.5269	-19.635	32.1001
8.39731	-18.5374	32.1001
24.2748	-13.713	32.1001
15.6834	11.2796	32.2001
0.535527	-12.0723	32.4001
-12.5243	25.907	32.7001
29.5705	-6.95256	33.0001
-29.8493	0.526398	33.2948
4.17616	-27.9902	33.3501
4.45987	-16.7144	33.6001
25.8976	-19.2113	33.8001
-17.3488	-13.0787	34.2001
26.0364	-4.40153	34.2001
1.10701	22.5959	34.3
17.4049	2.89442	34.4
14.8236	3.87735	34.5
30.5498	-20.1678	34.6
-24.3811	-0.908292	34.7
-0.407959	20.2193	35
-27.1947	-20.4829	34.7786
-8.10996	-5.15053	35.1
-17.359	-18.3552	35.4
-16.3972	-11.4649	35.545
19.8594	27.2304	35.3
21.5426	-6.86694	35.8
22.8676	15.2758	35.7
-25.5145	-14.797	36.15
-4.3572	5.01176	36.2
23.6319	28.2002	36.2
17.5317	13.255	36.7
11.5277	-0.593755	37
-0.412328	20.4967	37.05
2.72727	-18.2811	37.8
24.436	-12.7271	37.8
-0.988208	15.1572	37.8
1.18941	14.3832	38.2
-6.79152	26.7803	38.3
-12.5802	-24.7617	38.9
-18.7715	23.1907	39
0.497947	-18.3018	39.1
9.95202	-12.9978	39.2
8.15977	-23.6843	39.3
-3.99729	-28.0215	39.45
23.9564	28.0406	39.4
8.38618	-19.2473	39.6
-21.7338	-21.8778	40
-18.6085	-13.2886	40.1
-24.8551	-29.4707	39.8
-20.3993	-28.0487	40.075
3.13597	-2.82235	40.3
-2.73653	29.675	40.3
-4.57898	-9.99946	40.5
25.3636	14.5389	40.5
-16.1678	12.5608	40.6
-10.1583	19.8235	40.6
-27.0315	-5.55376	40.7999
-23.0858	18.5524	40.7999
-17.8795	-12.3896	40.8999
-11.0303	25.3739	40.8999
-28.7322	11.3642	41.0999
0.468708	-18.4492	40.65
26.7039	29.6116	40.9499
10.6072	-13.5145	41.2999
23.3441	3.36464	41.1999
-15.6394	-26.641	41.3999
-14.7748	27.8546	41.3999
-12.9427	26.9022	41.4999
-0.369215	4.45292	41.8999
28.2085	-8.88702	41.9999
-22.0308	11.1808	42.1999
21.953	11.2679	42.3499
-18.0602	26.1737	42.3999
21.5043	-22.1726	42.6999
10.0321	13.5487	42.6999
-2.70474	13.7781	42.6999
-28.3938	-2.27974	42.7999
11.7705	-28.6324	42.8999
-30.4582	5.34196	42.8999
26.4636	-2.32777	43.2999
19.2577	-13.2695	43.3999
4.96008	30.4984	43.3999
11.8024	-14.0186	43.5999
-21.0446	21.7302	43.5999
17.6987	-16.8515	43.6999
21.8583	22.9654	43.5499
-30.4728	11.6787	44.1499
-20.216	1.83582	44.2999
-23.9387	-10.3817	44.3999
-0.448364	10.4907	44.5999
-28.4194	25.1033	45.3999
-11.4924	19.577	45.6999
-7.90894	22.4246	45.6999
17.2688	-5.95603	45.7999
-23.9323	-21.594	45.8999
7.60324	-9.51488	45.8999
-28.1837	-9.2273	45.8104
-28.9244	-29.9296	45.8784
-5.98767	-27.4344	45.9499
-3.23701	16.0093	45.9999
-2.11542	15.3737	46.0999
-5.70782	-1.61489	46.2999
4.72633	-30.4964	46.2999
-28.1829	-13.5346	46.4999
16.4677	10.8738	46.7999
-9.5267	28.5887	46.7999
4.88777	26.0035	46.9999
19.4008	-20.577	47.0999
-4.60679	30.4247	47.1999
10.6903	-8.3164	47.2999
2.37548	10.1073	47.4998
-7.9238	-17.0271	47.5998
23.16	-7.34037	47.5998
-22.2352	1.45624	47.7998
10.4293	21.1851	47.8998
25.3492	0.931824	47.9998
-12.6819	21.361	47.9998
7.97359	26.326	47.9998
-18.3696	14.2933	48.0998
7.45941	-5.15111	48.1998
21.0251	-23.0879	48.2998
26.8438	10.3981	48.1498
-17.6949	5.04539	48.4998
27.755	29.5488	48.1998
-17.1486	-25.937	48.8998
-16.7585	2.36919	48.8998
4.94425	15.5129	48.8998
-7.8235	-23.6964	49.1998
7.65461	22.9021	49.2998
13.2712	-17.4614	49.3998
5.59078	-16.5825	49.3998
-28.5017	1.0596	49.4998
15.9475	4.46876	49.4998
-4.31068	-7.34947	49.5998
-16.626	16.7384	49.6998
-21.4218	-20.0763	49.8998
8.78464	-13.4235	49.8998
30.4243	22.909	49.6998
-3.92497	-8.46763	49.9998
-2.67279	-8.14058	50.0998
18.5063	10.8714	50.3998
18.7008	-3.16816	50.4998
-9.83728	-14.8113	50.7998
-14.7773	24.6588	50.7998
1.50076	-19.0707	50.8998
5.02623	15.5925	50.4998
-14.3617	27.7295	50.9998
-29.4642	10.6341	51.0998
-22.5473	12.0319	51.1998
-4.38588	-7.39426	51.1998
17.4428	5.70739	51.6998
-8.49171	26.5359	51.6998
-21.4186	1.1264	51.8998
-21.921	-11.4003	52.4998
-20.3774	15.9078	52.4998
-21.1169	-26.6881	52.4498
-28.3412	-1.33124	52.5998
-5.83234	-11.9229	52.6998
5.35157	-24.2776	52.9998
-12.3595	-15.9666	53.0998
-20.5923	25.8074	53.1998
-18.4173	-10.779	53.2998
3.16996	-12.5668	53.3998
22.2341	-4.8992	53.3998
-10.2775	-23.8975	53.4998
-15.0997	-13.8408	53.6998
17.4853	-5.98694	53.7998
-22.4862	16.1858	53.8997
-21.558	1.14778	53.5498
-6.48885	-5.35675	54.0997
-13.5547	-21.2446	54.0997
-6.61361	-7.91733	54.3447
1.3474	6.54329	54.2997
3.84864	10.88	54.2997
-22.0301	-16.9069	54.3997
26.4087	23.3116	54.1997
-1.8228	-28.2735	54.4997
-6.54027	-9.33988	54.4997
-17.2523	26.5813	54.4997
-15.042	-9.84818	54.7997
14.0619	-17.603	55.1997
25.4601	12.8896	55.2997
-15.6672	6.40821	55.3997
17.5724	-5.98248	55.3497
-14.2663	3.67955	55.8997
-26.7011	22.9519	55.8997
2.73184	-16.424	55.9997
-18.9799	-24.7314	56.0797
-0.720654	1.79195	56.2997
-9.33659	-8.99981	56.3997
-23.7523	30.1636	56.4997
25.2541	11.0213	56.6497
-13.9697	20.152	56.9997
14.1086	-17.6551	56.7497
-19.8813	-6.6465	57.2997
30.8906	13.6539	56.9497
-19.4827	25.9082	57.2997
20.0198	-26.1074	57.3997
10.6736	-19.6473	57.4997
-21.1375	-14.1048	57.4997
